key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
613,"",0,0,0,1,0,"default/00",400,-100,-800,"???","The Rift","",-1,0,"n4ff",True,False,False,0
614,"",0,0,0,1,419,"n4e8/02",400,50,118,"Norvrandt","Anogg's Lair","",-1,0,"n4e8",True,True,False,0
615,"",0,0,0,1,422,"r1hx/31",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
616,"",0,0,0,1,420,"n4b4/02",200,-80,492,"???","Castrum Lacus Litore","",-1,0,"n4b4",True,False,False,0
617,"",0,0,0,1,421,"n4eb/01",400,2,-27,"???","Terncliff","",-1,0,"n4eb",True,True,False,0
618,"",0,0,0,1,0,"n4eb/02",400,15,-610,"???","Terncliff Bay","",-1,0,"ec023",True,False,False,0
619,"",0,0,0,1,423,"l1e1/02",400,60,-20,"Mor Dhona","The Rising Stones","",-1,0,"l1e1",True,True,False,0
620,"",0,0,0,1,422,"r1hx/32",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
621,"",0,0,0,1,422,"r1hx/33",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
622,"",0,0,0,1,422,"r1hx/34",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
623,"",0,0,1,1,414,"n4r2/01",200,290,-190,"Norvrandt","The Puppets' Bunker","The Duergar Mountains",115,30,"n4r2_event",True,True,False,0
624,"",0,0,2,1,415,"n4r2/02",200,290,200,"Norvrandt","The Puppets' Bunker","Bunker",115,992,"n4r2_event",True,True,False,0
625,"",0,0,3,1,416,"n4r2/03",200,-200,100,"Norvrandt","The Puppets' Bunker","Elevator",115,1024,"n4r2_event",True,True,False,0
626,"",0,0,4,1,417,"n4r2/04",200,-200,460,"Norvrandt","The Puppets' Bunker","Alien Ship",115,63488,"n4r2_event",True,True,False,0
627,"",15,23,1,1,431,"d4d1/01",200,0,-75,"Dravania","Matoya's Relict","The Sorcerer's Interstice",118,6,"d4d1",True,False,False,0
628,"",15,23,2,1,432,"d4d1/02",200,180,0,"Dravania","Matoya's Relict","Grimegrot",118,56,"d4d1",True,False,False,0
629,"",15,23,3,1,433,"d4d1/03",200,0,150,"Dravania","Matoya's Relict","Wandering Well",118,960,"d4d1",True,False,False,0
630,"",15,23,4,1,434,"d4d1/04",200,0,150,"Dravania","Matoya's Relict","Clearnote Cauldron",118,1024,"d4d1",True,False,False,0
631,"",0,0,0,1,0,"n4g9/00",400,-100,-100,"Norvrandt","Sphere of Naught","",-1,0,"n4g9",True,False,False,0
632,"",0,0,0,1,0,"n4gc/01",400,-71,23,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False,0
633,"",0,0,0,1,0,"n4gc/02",400,-44,-60,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False,0
634,"",0,0,0,1,0,"n4gc/03",400,44,-60,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False,0
635,"",0,0,0,1,0,"n4gc/04",400,71,23,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False,0
636,"",0,0,0,1,0,"n4gc/05",400,0,75,"Norvrandt","The Garden of Nowhere","",-1,0,"n4gc",True,False,False,0
637,"",0,0,0,1,0,"n4ga/00",400,-100,-100,"Norvrandt","Laxan Loft","",-1,0,"n4ga",True,False,False,0
638,"",0,0,0,1,0,"n4fg/00",400,-100,-100,"Thanalan","Castrum Marinum Drydocks","",-1,0,"n4fg",True,False,False,0
639,"",15,23,5,1,435,"d4d1/05",200,-150,5,"Dravania","Matoya's Relict","Flame's Fantasia",118,30720,"d4d1",True,False,False,0
640,"",0,0,0,1,0,"n4c2/00",400,-100,-100,"???","The Shifting Oubliettes of Lyhe Ghiah","",-1,0,"n4c2",True,False,False,0
641,"",0,0,1,1,436,"n4b5/01",200,0,-378,"???","Delubrum Reginae","Outer Locus",119,30,"n4b5",True,False,False,0
642,"",0,0,2,1,437,"n4b5/02",200,-264,286,"???","Delubrum Reginae","Inner Locus",119,480,"n4b5",True,False,False,0
643,"",0,0,3,1,438,"n4b5/03",200,270,250,"???","Delubrum Reginae","Hidden Locus",119,7680,"n4b5",True,False,False,0
644,"",0,0,0,1,439,"n4b5/04",200,416,178,"???","Delubrum Reginae","Dormant Altar",-1,0,"n4b5",True,False,False,0
645,"",0,0,0,1,440,"n4b5/05",200,164,-96,"???","Delubrum Reginae","Dead Living Quarters",-1,0,"n4b5",True,False,False,0
646,"",0,0,0,1,441,"n4b5/06",200,270,-404,"???","Delubrum Reginae","Abandoned Barracks",-1,0,"n4b5",True,False,False,0
647,"",0,0,0,1,442,"n4b5/07",200,-300,-378,"???","Delubrum Reginae","Neglected Granary",-1,0,"n4b5",True,False,False,0
648,"",0,0,0,1,0,"default/00",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
649,"",0,0,0,1,428,"r1hx/42",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
650,"",0,0,0,1,428,"r1hx/43",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
651,"",0,0,0,1,428,"r1hx/44",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
652,"",0,0,0,1,428,"r1hx/45",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
653,"",0,0,0,1,428,"r1hx/46",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
654,"",0,0,0,1,430,"r1hx/47",200,0,0,"Coerthas","The Firmament","",-1,0,"r1hx",True,False,False,0
655,"",0,0,0,1,0,"default/00",200,0,-750,"???","The Last Trace","",-1,0,"n4b5_event",True,True,False,0
656,"",0,0,0,1,0,"n4gb/00",400,-100,-100,"Norvrandt","Bygone Gaol","",-1,0,"n4gb",True,False,False,0
657,"",0,0,0,1,429,"default/00",400,-100,-100,"Thanalan","Castrum Marinum Drydocks","",-1,0,"n4fg_event",True,True,False,0
658,"",0,0,0,1,443,"n4gz/00",400,0,0,"Norvrandt","The Empty","",-1,0,"n4gz_3",True,True,False,0
659,"",15,24,1,1,447,"n4r3/01",200,808,-772,"Norvrandt","The Tower at Paradigm's Breach","Lower Section",123,546,"n4r3",True,False,False,0
660,"",15,24,2,1,448,"n4r3/02",200,792,810,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective A",123,28,"n4r3",True,False,False,0
661,"",15,24,3,1,449,"n4r3/03",200,-801,785,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective B",123,448,"n4r3",True,False,False,0
662,"",15,24,4,1,450,"n4r3/04",200,-798,-760,"Norvrandt","The Tower at Paradigm's Breach","Monorail System",123,3072,"n4r3",True,False,False,0
663,"",15,24,5,1,451,"n4r3/05",200,700,700,"Norvrandt","The Tower at Paradigm's Breach","Upper Section",123,4096,"n4r3",True,False,False,0
664,"",0,0,0,1,0,"n4r3/06",200,0,89,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False,0
665,"",0,0,0,1,446,"n4b6/01",100,0,0,"???","Zadnor","",122,32766,"n4b6",True,False,False,0
666,"",3,20,1,1,444,"w4d1/01",200,415,-110,"Thanalan","Paglth'an","Zolm'ak",120,254,"w4d1",True,False,False,0
667,"",3,20,2,1,445,"w4d1/02",200,-450,85,"Thanalan","Paglth'an","The Boundless Plains",120,768,"w4d1",True,False,False,0
668,"",0,0,0,1,0,"n4r3/07",200,0,-401,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False,0
669,"",0,0,0,1,0,"n4r3/08",200,0,-901,"Norvrandt","The Tower at Paradigm's Breach","Ego Collective C",-1,0,"n4r3",True,False,False,0
670,"",0,0,0,1,0,"n4fh/00",400,-100,-100,"???","G-Savior Deck","",121,6,"n4fh",True,False,False,0
671,"",0,0,0,1,452,"default/00",400,-100,-100,"???","G-Savior Deck","",-1,0,"n4fh_event",True,True,False,0
672,"",0,0,0,1,453,"n4b6/02",200,-222,654,"???","Zadnor","",-1,0,"n4b6",True,False,False,0
673,"",0,0,0,1,454,"n4b6/03",200,-632,-204,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False,0
674,"",0,0,0,1,455,"n4b6/04",200,-650,336,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False,0
675,"",0,0,0,1,456,"n4b6/05",200,718,702,"???","The <Emphasis>Dalriada</Emphasis>","",-1,0,"n4b6",True,False,False,0
676,"",0,0,0,1,0,"u5fa/00",400,-100,-100,"The Sea of Stars","The Dark Inside","",-1,0,"u5fa",True,False,False,0
677,"",0,0,0,1,0,"k5fa/00",400,-100,-100,"The Northern Empty","The Mothercrystal","",-1,0,"k5fa",True,False,False,0
678,"",0,0,0,1,0,"u5fb/00",400,-100,-100,"The Sea of Stars","The Final Day","",-1,0,"u5fb",True,False,False,0
679,"",4,4,1,1,463,"r1h1/01",200,0,0,"Coerthas","Empyreum","Empyreum",-1,0,"r1h1",True,False,False,0
680,"",4,4,2,1,464,"r1h1/02",200,702,655,"Coerthas","Empyreum","Empyreum Subdivision",-1,0,"r1h1",True,False,False,0
681,"",0,0,0,1,465,"r1i6/00",400,0,0,"Coerthas","Ingleside Apartment Lobby","",-1,0,"r1i6",True,False,False,0
682,"",0,0,1,1,0,"r1i1/01",400,0,0,"Coerthas","Private Cottage - Empyreum","Ground Floor",-1,0,"r1i1",True,False,False,0
683,"",0,0,2,1,0,"r1i1/02",400,0,0,"Coerthas","Private Cottage - Empyreum","Cellarage",-1,0,"r1i1",True,False,False,0
684,"",0,0,2,1,0,"r1i2/01",400,0,0,"Coerthas","Private House - Empyreum","Ground Floor",-1,0,"r1i2",True,False,False,0
685,"",0,0,1,1,0,"r1i2/02",400,0,0,"Coerthas","Private House - Empyreum","Second Floor",-1,0,"r1i2",True,False,False,0
686,"",0,0,3,1,0,"r1i2/03",400,0,0,"Coerthas","Private House - Empyreum","Cellarage",-1,0,"r1i2",True,False,False,0
687,"",0,0,2,1,0,"r1i3/01",400,0,0,"Coerthas","Private Mansion - Empyreum","Ground Floor",-1,0,"r1i3",True,False,False,0
688,"",0,0,1,1,0,"r1i3/02",400,0,0,"Coerthas","Private Mansion - Empyreum","Second Floor",-1,0,"r1i3",True,False,False,0
689,"",0,0,3,1,0,"r1i3/03",400,0,0,"Coerthas","Private Mansion - Empyreum","Cellarage",-1,0,"r1i3",True,False,False,0
690,"",0,0,0,1,0,"r1i5/00",400,0,0,"Coerthas","Company Workshop - Empyreum","",-1,0,"r1i5",True,False,False,0
691,"",0,0,0,1,0,"r1i4/00",400,0,0,"Coerthas","Private Chambers - Empyreum","",-1,0,"r1i4",True,False,False,0
692,"",0,0,0,1,0,"r1i4/00",400,0,0,"Coerthas","Ingleside Apartment","",-1,0,"r1i4_2",True,False,False,0
693,"",16,2,0,1,475,"k5t1/00",200,0,0,"The Northern Empty","Old Sharlayan","",-1,0,"k5t1",True,False,False,0
694,"",17,2,0,1,476,"m5t1/00",200,0,0,"Ilsabard","Radz-at-Han","",-1,0,"m5t1",True,False,False,0
695,"",16,3,0,1,477,"k5f1/00",100,0,0,"The Northern Empty","Labyrinthos","",30,2147483646,"k5f1",False,False,False,0
696,"",17,3,0,1,478,"m5f1/00",100,0,0,"Ilsabard","Thavnair","",31,536870910,"m5f1",False,False,False,0
697,"",17,4,0,1,479,"m5f2/00",100,0,0,"Ilsabard","Garlemald","",32,268435454,"m5f2",False,False,False,0
698,"A Trip to the Moon",18,2,0,1,480,"u5f1/00",100,0,0,"The Sea of Stars","Mare Lamentorum","",33,134217726,"u5f1",False,False,False,0
699,"Unto the Heavens",18,3,0,1,481,"u5f2/00",100,0,0,"The Sea of Stars","Ultima Thule","",34,2147483646,"u5f2",False,False,False,0
700,"Hope Upon a Flower",19,2,0,1,482,"n5f1/00",100,0,0,"The World Unsundered","Elpis","",35,536870910,"n5f1",False,False,False,0
701,"",17,5,1,1,457,"m5d1/01",200,-50,-50,"Ilsabard","The Tower of Zot","Tower Base",124,30,"m5d1",True,False,False,0
702,"",17,5,2,1,458,"m5d1/02",200,290,-80,"Ilsabard","The Tower of Zot","Tower Climb",124,480,"m5d1",True,False,False,0
703,"",17,5,3,1,459,"m5d1/03",200,20,50,"Ilsabard","The Tower of Zot","Tower Top",124,3584,"m5d1",True,False,False,0
704,"",0,0,1,1,483,"f1db/01",200,20,10,"The Black Shroud","The Phantoms' Feast","Lower Sepulchres",-1,0,"f1db",True,False,False,0
705,"",0,0,2,1,484,"f1db/02",200,-480,-50,"The Black Shroud","The Phantoms' Feast","Cairn's Hollow",-1,0,"f1db",True,False,False,0
706,"",18,5,1,1,466,"u5d2/01",200,-22,-42,"The Sea of Stars","Smileton","The Outsides",126,30,"u5d2",True,False,False,0
707,"",18,5,2,1,467,"u5d2/02",200,-9,0,"The Sea of Stars","Smileton","The Insides",126,8160,"u5d2",True,False,False,0
708,"",18,5,3,1,468,"u5d2/03",200,-45,-88,"The Sea of Stars","Smileton","The On-the-waysides",126,57344,"u5d2",True,False,False,0
709,"",0,0,0,1,0,"n5r1/00",400,-100,-100,"The World Unsundered","The Gates of Pandæmonium","",-1,0,"n5r1",True,False,False,0
710,"",19,3,1,1,469,"n5d1/01",200,40,-150,"The World Unsundered","Ktisis Hyperboreia","Terrestrial Artifice",127,30,"n5d1",True,False,False,0
711,"",19,3,2,1,470,"n5d1/02",200,40,-70,"The World Unsundered","Ktisis Hyperboreia","Experimental Artifice",127,2016,"n5d1",True,False,False,0
712,"",19,3,3,1,471,"n5d1/03",200,0,-43,"The World Unsundered","Ktisis Hyperboreia","Lower Aerial Artifice",127,6144,"n5d1",True,False,False,0
713,"",19,3,4,1,472,"n5d1/04",200,-25,40,"The World Unsundered","Ktisis Hyperboreia","Central Aerial Artifice",127,8192,"n5d1",True,False,False,0
714,"",19,3,5,1,473,"n5d1/05",200,30,-25,"The World Unsundered","Ktisis Hyperboreia","Upper Aerial Artifice",127,16384,"n5d1",True,False,False,0
715,"",19,3,6,1,474,"n5d1/06",200,0,50,"The World Unsundered","Ktisis Hyperboreia","Prime Artifice",127,32768,"n5d1",True,False,False,0
716,"",18,6,1,1,460,"u5d3/01",200,144,-14,"The Sea of Stars","The Stigma Dreamscape","The Alphatron Star",125,30,"u5d3",True,False,False,0
717,"",18,6,2,1,461,"u5d3/02",200,0,-150,"The Sea of Stars","The Stigma Dreamscape","Gordhonite Asteroid Belt",125,480,"u5d3",True,False,False,0
718,"",18,6,3,1,462,"u5d3/03",200,0,-150,"The Sea of Stars","The Stigma Dreamscape","The Dragonstar",125,7680,"u5d3",True,False,False,0
719,"",16,4,1,1,503,"k5d1/01",200,8,-501,"The Northern Empty","The Aitiascope","Aetherial Lens",129,30,"k5d1",True,False,False,0
720,"",16,4,2,1,504,"k5d1/02",200,12,-285,"The Northern Empty","The Aitiascope","Abyssal Plane",129,480,"k5d1",True,False,False,0
721,"",16,4,3,1,505,"k5d1/03",200,18,317,"The Northern Empty","The Aitiascope","Aetherostatic Peak",129,32256,"k5d1",True,False,False,0
722,"",0,0,0,1,0,"n5r3/00",400,-100,-100,"The World Unsundered","The Fervid Limbo","",-1,0,"n5r3",True,False,False,0
723,"",17,6,1,1,492,"m5d2/01",200,270,-300,"Ilsabard","The Tower of Babil","Magitek Freight Depot E",131,2,"m5d2",True,False,False,0
724,"",17,6,2,1,493,"m5d2/02",200,300,-130,"Ilsabard","The Tower of Babil","Subterranean Sector",131,4,"m5d2",True,False,False,0
725,"",17,6,3,1,494,"m5d2/03",200,-400,200,"Ilsabard","The Tower of Babil","Conveyance Sector",131,8,"m5d2",True,False,False,0
726,"",17,6,4,1,495,"m5d2/04",200,-230,-250,"Ilsabard","The Tower of Babil","Palatial Sector",131,112,"m5d2",True,False,False,0
727,"",17,6,5,1,496,"m5d2/05",200,0,100,"Ilsabard","The Tower of Babil","Auxiliary Sector",131,896,"m5d2",True,False,False,0
728,"",0,0,0,1,497,"m5d2/06",200,0,400,"Ilsabard","The Tower of Babil","Anima's Dimension",-1,0,"m5d2",True,False,False,0
729,"",0,0,0,1,0,"default/00",100,0,0,"The Sea of Stars","The Excitatron 6000","",-1,0,"u5c1",True,False,False,0
730,"",0,0,0,1,0,"n5r2/00",400,-100,-100,"The World Unsundered","The Stagnant Limbo","",-1,0,"n5r2",True,False,False,0
731,"",0,0,0,1,0,"n5r4/00",400,-100,-100,"The World Unsundered","The Sanguine Limbo","",-1,0,"n5r4",True,False,False,0
732,"The Next Ship to Sail",16,1,0,3,485,"region/11",100,0,0,"The Northern Empty","The Northern Empty","",-1,0,,True,False,False,0
733,"The Next Ship to Sail",17,1,0,3,486,"region/12",100,0,0,"Ilsabard","Ilsabard","",-1,0,,True,False,False,0
734,"A Trip to the Moon",18,1,0,3,487,"region/13",100,0,0,"The Sea of Stars","The Sea of Stars","",-1,0,,True,False,False,0
735,"Hope Upon a Flower",19,1,0,5,488,"region/14",100,0,0,"The World Unsundered","The World Unsundered","",-1,0,,True,False,False,0
736,"",18,4,1,1,498,"u5d1/01",200,-310,15,"The Sea of Stars","The Dead Ends","Ostrakon Hexi",128,14,"u5d1",True,False,False,0
737,"",18,4,2,1,499,"u5d1/02",200,40,70,"The Sea of Stars","The Dead Ends","Ostrakon Okto",128,112,"u5d1",True,False,False,0
738,"",18,4,3,1,500,"u5d1/03",200,300,-60,"The Sea of Stars","The Dead Ends","Ostrakon Deka-hepta",128,896,"u5d1",True,False,False,0
739,"",17,7,1,1,501,"m5d3/01",200,280,8,"Ilsabard","Vanaspati","Vanaspati",130,510,"m5d3",True,False,False,0
740,"",17,7,2,1,502,"m5d3/02",200,-307,-77,"Ilsabard","Vanaspati","The Temple Stones",130,32256,"m5d3",True,False,False,0
741,"",0,0,0,1,506,"w1ej/00",400,0,0,"Thanalan","Lemures Headquarters","",-1,0,"w1ej",True,True,False,0
742,"",0,0,0,1,508,"k5e1/00",400,0,0,"The Northern Empty","Main Hall","",-1,0,"k5e1",True,True,False,0
743,"",0,0,0,1,489,"k5ti/00",400,0,0,"The Northern Empty","Andron","",-1,0,"k5ti",True,False,False,0
744,"",0,0,0,1,507,"r2ea/00",400,0,0,"Coerthas","Strategy Room","",-1,0,"r2ea",True,True,False,0
745,"",0,0,0,1,0,"default/00",100,0,0,"Ilsabard","Magna Glacies","",-1,0,"ec028",True,False,False,0
746,"",0,0,0,1,0,"default/00",100,-100,-100,"The Sea of Stars","Beyond the Stars","",-1,0,"u5e1",True,True,False,0
747,"",0,0,0,1,490,"default/00",100,0,0,"Ilsabard","The Nethergate","",-1,0,"m5e3",True,True,False,0
748,"",0,0,0,1,491,"default/00",100,-100,-100,"The World Unsundered","The Gates of Pandæmonium","",-1,0,"n5r0",True,True,False,0
749,"",0,0,0,1,0,"default/00",100,0,0,"The World Unsundered","Propylaion","",-1,0,"n5e1",True,True,False,0
750,"",0,0,0,1,479,"m5f2/00",100,0,0,"Ilsabard","Garlemald","",32,268435454,"m5f2",False,False,False,0
751,"",0,0,0,1,481,"u5f2/00",100,0,0,"The Sea of Stars","Ultima Thule","",34,2147483646,"u5f2_event",False,True,False,0
752,"",17,8,1,1,509,"m5d4/01",200,15,0,"Ilsabard","Alzadaal's Legacy","The Bhaflau Remnants",132,14,"m5d4",True,False,False,0
753,"",17,8,2,1,510,"m5d4/02",200,0,50,"Ilsabard","Alzadaal's Legacy","The Arrapago Remnants",132,1008,"m5d4",True,False,False,0
754,"",17,8,3,1,511,"m5d4/03",200,-15,0,"Ilsabard","Alzadaal's Legacy","The Zhayolm Remnants",132,64512,"m5d4",True,False,False,0
755,"",99,5,1,1,512,"z5r1/01",200,-80,-550,"???","Aglaia","Heaven of Lightning",133,254,"z5r1",True,False,False,0
756,"",99,5,2,1,513,"z5r1/02",200,750,650,"???","Aglaia","Heaven of Fire",133,7936,"z5r1",True,False,False,0
757,"",99,5,3,1,514,"z5r1/03",200,-750,750,"???","Aglaia","The Twin Halls",133,8192,"z5r1",True,False,False,0
758,"",0,0,0,1,0,"r1fz/01",400,-100,-100,"Coerthas","Medias Res","",-1,0,"r1fz",True,False,False,0
759,"",0,0,0,1,0,"s5p1/00",400,0,0,"???","The Palaistra","",-1,0,"s5p1",True,False,False,0
760,"",0,0,0,1,0,"s5p2/00",400,0,0,"???","The Volcanic Heart","",-1,0,"s5p2",True,False,False,0
761,"",0,0,0,1,0,"s5p3/00",400,0,0,"???","Cloud Nine","",-1,0,"s5p3",True,False,False,0
762,"",0,0,0,1,0,"default/00",100,0,0,"","","",-1,0,,True,False,False,0
763,"",0,0,0,1,0,"w1d5/08",400,772,600,"Thanalan","Porta Decumana","",-1,0,"w1d5_battle",True,True,False,0
764,"",0,0,0,1,0,"w1d5/09",400,704,-480,"Thanalan","The Porta Decumana","",-1,0,"w1d5_battle",True,True,False,0
765,"",0,0,0,1,0,"r1fz/02",400,-100,-100,"Coerthas","Medias Res","",-1,0,"r1fz",True,False,False,0
766,"",0,0,0,1,515,"z5e1/00",400,0,0,"???","The Omphalos","",-1,0,"z5e1",True,True,False,0
767,"",0,0,0,1,522,"k5e4/00",400,0,0,"The Northern Empty","Restricted Archives","",-1,0,"k5e4",True,True,False,0
768,"",99,8,1,1,523,"z5d1/01",200,-76,-180,"???","The Fell Court of Troia","Carcere IV",134,62,"z5d1",True,False,False,0
769,"",99,8,2,1,524,"z5d1/02",200,143,-64,"???","The Fell Court of Troia","Troia Keep",134,1984,"z5d1",True,False,False,0
770,"",99,8,3,1,525,"z5d1/03",200,29,112,"???","The Fell Court of Troia","Hydromantic Terraces",134,30720,"z5d1",True,False,False,0
771,"",0,0,0,1,0,"n5r6/00",400,-100,-100,"The World Unsundered","The Pestilent Purgatory","",-1,0,"n5r6",True,False,False,0
772,"",0,0,0,1,533,"h1m2/01",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
773,"",0,0,0,1,533,"h1m2/02",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
774,"",0,0,0,1,533,"h1m2/03",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
775,"",0,0,0,1,533,"h1m2/04",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
776,"",0,0,0,1,533,"h1m2/05",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
777,"",0,0,0,1,533,"h1m2/06",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
778,"",0,0,0,1,533,"h1m2/07",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
779,"",0,0,0,1,533,"h1m2/08",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,0
780,"",0,0,0,1,533,"h1m2/09",100,-175,138,"???","Unnamed Island","",36,8388606,"h1m2",False,False,False,4
781,"",0,0,1,1,555,"h1m2/10",100,-175,138,"???","Unnamed Island","Surface Terrain",36,8388606,"h1m2",False,False,False,0
782,"",0,0,1,1,528,"z5d1/01",200,-76,-180,"???","The Fell Court of Troia","Carcere IV",134,62,"z5d1_event",True,True,False,0
783,"",0,0,2,1,529,"z5d1/02",200,143,-64,"???","The Fell Court of Troia","Troia Keep",134,1984,"z5d1_event",True,True,False,0
784,"",0,0,3,1,530,"z5d1/03",200,29,112,"???","The Fell Court of Troia","Hydromantic Terraces",134,30720,"z5d1_event",True,False,False,0
785,"",0,0,0,1,527,"m5d4/03",200,-15,0,"Ilsabard","Alzadaal's Legacy","",132,64512,"m5d4_event",True,False,False,0
786,"",0,0,0,1,531,"z5e4/00",400,-15,0,"???","Zero's Domain","",-1,0,"z5e4",True,False,False,0
787,"",0,0,0,1,0,"m5e4/00",800,0,0,"Ilsabard","Meghaduta Guest Chambers","",-1,0,"m5e4",True,True,False,0
788,"",0,0,0,1,534,"k5e5/00",200,8,-501,"The Northern Empty","The Aitiascope","",-1,0,"k5e5",True,True,False,0
789,"",0,0,0,1,526,"f1ea/00",400,0,0,"The Black Shroud","Sneaky Hollow","",-1,0,"f1ea",True,True,False,0
790,"",0,0,0,1,0,"default/00",400,-100,-181,"???","Storm's Crown","",-1,0,"z5fa_event",True,True,False,0
791,"",0,0,0,1,0,"default/00",400,37,42,"","","",-1,0,,True,False,False,0
792,"",0,0,0,1,0,"n5r7/00",400,-100,-100,"The World Unsundered","The Hollow Purgatory","",-1,0,"n5r7",True,False,False,0
793,"",0,0,1,1,555,"h1m2/11",100,-175,138,"???","Unnamed Island","Surface Terrain",36,8388606,"h1m2",False,False,False,0
794,"",0,0,2,1,556,"h1m2/12",100,-175,138,"???","Unnamed Island","Cave System",36,58720256,"h1m2",False,False,False,5
795,"",0,0,0,1,532,"u5e3/02",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
796,"",0,0,0,1,532,"u5e3/03",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
797,"",0,0,0,1,532,"u5e3/04",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
798,"",0,0,0,1,532,"u5e3/05",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
799,"",0,0,0,1,532,"u5e3/06",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
800,"",0,0,0,1,532,"u5e3/07",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
801,"",0,0,0,1,532,"u5e3/01",400,37,42,"The Sea of Stars","Elysion","",-1,0,"u5e3",True,False,False,1
802,"",0,0,0,1,0,"z5fa/00",400,-100,-100,"???","Storm's Crown","",-1,0,"z5fa",True,False,False,0
803,"",3,21,0,1,535,"w5d1/00",200,0,0,"Thanalan","The Sil'dihn Subterrane","",37,2147483646,"w5d1",False,False,False,0
804,"",3,22,1,1,536,"w5d2/01",200,335,100,"Thanalan","Another Sil'dihn Subterrane","The Jewel",135,2,"w5d2",True,False,False,0
805,"",3,22,2,1,537,"w5d2/02",200,35,243,"Thanalan","Another Sil'dihn Subterrane","The Helm",135,4,"w5d2",True,False,False,0
806,"",3,22,3,1,538,"w5d2/03",200,-289,105,"Thanalan","Another Sil'dihn Subterrane","The Scales",135,8,"w5d2",True,False,False,0
807,"",0,0,0,1,0,"n5r5/00",400,-100,-100,"The World Unsundered","The Caustic Purgatory","",-1,0,"n5r5",True,False,False,0
808,"",0,0,0,1,0,"n5r8/00",400,-100,-100,"The World Unsundered","Stygian Insenescence Cells","",-1,0,"n5r8",True,False,False,0
809,"",0,0,0,1,539,"n5r8/00",400,-100,-100,"The World Unsundered","Stygian Insenescence Cells","",-1,0,"n5r8_event",True,True,False,0
810,"",0,0,0,1,0,"n5r7/00",400,500,500,"The World Unsundered","The Hollow Purgatory","",-1,0,"n5r7",True,False,False,0
811,"",99,6,1,1,540,"z5r2/01",200,0,480,"???","Euphrosyne","Heaven of Earth",136,30,"z5r2",True,False,False,0
812,"",99,6,2,1,541,"z5r2/02",200,700,-750,"???","Euphrosyne","Heaven of Ice",136,224,"z5r2",True,False,False,0
813,"",99,6,3,1,542,"z5r2/03",200,-350,-135,"???","Euphrosyne","Hall of the Spear",136,256,"z5r2",True,False,False,0
814,"",99,6,4,1,543,"z5r2/04",200,-800,-750,"???","Euphrosyne","Arete",136,512,"z5r2",True,False,False,0
815,"",17,9,1,1,544,"m5d5/01",200,-46,570,"Ilsabard","Lapis Manalis","Pes Albus",137,2,"m5d5",True,False,False,0
816,"",17,9,2,1,545,"m5d5/02",200,-24,744,"Ilsabard","Lapis Manalis","Mons Albus",137,28,"m5d5",True,False,False,0
