key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
35696,37,"Clothcraft","RecipeLevelTable#643","Connoisseur's Fat Cat Sofa",1,"Select Duskcourt Cloth",1,"Almasty Fur",1,"AR-Caean Cotton Boll",1,"Scarlet Moko Grass",1,"",0,"",0,"Lightning Cluster",4,"Wind Cluster",2,"Dated Velveteen Gaiters (Yellow)",0,"",0,"RecipeNotebookList#160",180,86,0,0,0,0,0,0,70338,False,"Master Carpenter I",,0,41185,False,"Petrification","Gil",175,650
35697,37,"Alchemy","RecipeLevelTable#643","Connoisseur's Tincture of Vitality",1,"Select Cudweed",1,"Petalouda Scales",1,"Berkanan Sap",1,"Amra",1,"",0,"",0,"Water Cluster",4,"Lightning Cluster",2,"Dated Velveteen Gaiters (Green)",0,"",0,"RecipeNotebookList#160",180,86,0,0,0,0,0,0,70338,False,"Master Carpenter I",,0,41186,False,"Petrification","Gil",175,650
35698,37,"Cooking","RecipeLevelTable#643","Connoisseur's Chili Crab",1,"Select Blue Crab",1,"Thavnairian Perilla Leaf",1,"Blood Tomato",1,"Pearl Ginger",1,"",0,"",0,"Fire Cluster",4,"Water Cluster",2,"Dated Padded Leather Duckbills",0,"",0,"RecipeNotebookList#160",180,86,0,0,0,0,0,0,70338,False,"Master Carpenter I",,0,41187,False,"Petrification","Gil",175,650
35699,32,"Woodworking","RecipeLevelTable#644","Aetherial Arbor Lumber",1,"Potent Verdurous Glioaether",1,"Red Pine Log",1,"Snow Flax",1,"Saiga Hide",1,"Dynamis Crystal",1,"",0,"Wind Cluster",5,"Ice Cluster",5,"Dated Ash Pattens (Black)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,88,0,False,"",,0,0,False,"Petrification","",65535,650
35700,32,"Leatherworking","RecipeLevelTable#644","Aetherial Arbor Lumber",1,"Potent Verdurous Glioaether",1,"Red Pine Log",1,"Snow Flax",1,"Saiga Hide",1,"Dynamis Crystal",1,"",0,"Earth Cluster",5,"Wind Cluster",5,"Dated Armored Jackboots",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,92,0,False,"",,0,0,False,"Petrification","",65535,650
35701,32,"Clothcraft","RecipeLevelTable#644","Aetherial Arbor Lumber",1,"Potent Verdurous Glioaether",1,"Red Pine Log",1,"Snow Flax",1,"Saiga Hide",1,"Dynamis Crystal",1,"",0,"Lightning Cluster",5,"Wind Cluster",5,"Dated Armored Jackboots (Black)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,93,0,False,"",,0,0,False,"Petrification","",65535,650
35702,32,"Smithing","RecipeLevelTable#644","Aetherial Arbor Hardware",1,"Potent Igneous Glioaether",1,"Bismuth Ore",2,"Phrygian Gold Ore",1,"Dynamis Crystal",1,"",0,"",0,"Fire Cluster",5,"Earth Cluster",5,"Dated Ash Pattens (Red)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,89,0,False,"",,0,0,False,"Petrification","",65535,650
35703,32,"Armorcraft","RecipeLevelTable#644","Aetherial Arbor Hardware",1,"Potent Igneous Glioaether",1,"Bismuth Ore",2,"Phrygian Gold Ore",1,"Dynamis Crystal",1,"",0,"",0,"Ice Cluster",5,"Earth Cluster",5,"Dated Ash Pattens (Yellow)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,90,0,False,"",,0,0,False,"Petrification","",65535,650
35704,32,"Goldsmithing","RecipeLevelTable#644","Aetherial Arbor Hardware",1,"Potent Igneous Glioaether",1,"Bismuth Ore",2,"Phrygian Gold Ore",1,"Dynamis Crystal",1,"",0,"",0,"Wind Cluster",5,"Fire Cluster",5,"Dated Ash Pattens (Green)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,91,0,False,"",,0,0,False,"Petrification","",65535,650
35705,32,"Alchemy","RecipeLevelTable#644","Aetherial Arbor Resin",1,"Potent Aqueous Glioaether",1,"Dynamite Ash",1,"Carrot of Happiness",1,"Dynamis Crystal",1,"",0,"",0,"Water Cluster",5,"Lightning Cluster",5,"Dated Armored Jackboots (Ochre)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,94,0,False,"",,0,0,False,"Petrification","",65535,650
35706,32,"Cooking","RecipeLevelTable#644","Aetherial Arbor Resin",1,"Potent Aqueous Glioaether",1,"Dynamite Ash",1,"Carrot of Happiness",1,"Dynamis Crystal",1,"",0,"",0,"Fire Cluster",5,"Water Cluster",5,"Dated Armored Jackboots (Green)",0,"",0,"RecipeNotebookList#210",221,100,20000,3950,0,0,0,95,0,False,"",,0,0,False,"Petrification","",65535,650
35707,32,"Clothcraft","RecipeLevelTable#640","Martial Artist's Vest",1,"Athletikos Cloth",1,"Garnet Cotton",2,"Softsilver Ingot",1,"Dynamis Crystal",1,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",3,"Dated Armored Jackboots (Black)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,93,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35708,32,"Clothcraft","RecipeLevelTable#640","Martial Artist's Slops",1,"Athletikos Cloth",1,"Garnet Cotton",2,"Spodumene",1,"Dynamis Crystal",1,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",3,"Dated Armored Jackboots (Black)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,93,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35709,32,"Leatherworking","RecipeLevelTable#640","Martial Artist's Pumps",1,"Athletikos Cloth",1,"Deinosuchus Leather",2,"Dynamis Crystal",1,"",0,"",0,"",0,"Earth Cluster",3,"Wind Cluster",3,"Dated Armored Jackboots",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,92,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35710,32,"Clothcraft","RecipeLevelTable#640","Martial Artist's Sleeveless Vest",1,"Athletikos Cloth",1,"Garnet Cotton",2,"Softsilver Ingot",1,"Dynamis Crystal",1,"",0,"",0,"Lightning Cluster",3,"Wind Cluster",3,"Dated Armored Jackboots (Black)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,93,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35711,32,"Smithing","RecipeLevelTable#450","Smaragdine Knuckles",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35712,32,"Smithing","RecipeLevelTable#450","Smaragdine Battleaxe",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35713,32,"Smithing","RecipeLevelTable#450","Smaragdine Partisan",1,"Tungsten Steel Ingot",3,"Pliable Glass Fiber",2,"Lignum Vitae Lumber",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35714,32,"Smithing","RecipeLevelTable#450","Smaragdine Longbow",1,"Tungsten Steel Ingot",3,"Pliable Glass Fiber",2,"Lignum Vitae Lumber",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35715,32,"Smithing","RecipeLevelTable#450","Smaragdine Cleavers",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35716,32,"Smithing","RecipeLevelTable#450","Smaragdine Greatsword",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35717,32,"Smithing","RecipeLevelTable#450","Smaragdine Pistol",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Crimson Firesand",2,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35718,32,"Goldsmithing","RecipeLevelTable#450","Smaragdine Cane",1,"Prismatic Ingot",3,"Pliable Glass Fiber",2,"Lignum Vitae Lumber",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Wind Cluster",2,"Fire Cluster",2,"Dated Cotton Trousers",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,75,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35719,32,"Goldsmithing","RecipeLevelTable#450","Smaragdine Rod",1,"Prismatic Ingot",3,"Pliable Glass Fiber",2,"Lignum Vitae Lumber",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Wind Cluster",2,"Fire Cluster",2,"Dated Cotton Trousers",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,75,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35720,32,"Alchemy","RecipeLevelTable#450","Smaragdine Index",1,"Tungsten Steel Ingot",3,"Pliable Glass Fiber",2,"Enchanted Dimythrite Ink",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Water Cluster",2,"Lightning Cluster",2,"Dated Cotton Trousers (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,78,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35721,32,"Alchemy","RecipeLevelTable#450","Smaragdine Codex",1,"Tungsten Steel Ingot",3,"Pliable Glass Fiber",2,"Enchanted Dimythrite Ink",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Water Cluster",2,"Lightning Cluster",2,"Dated Cotton Trousers (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,78,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35722,32,"Goldsmithing","RecipeLevelTable#450","Smaragdine Torquetum",1,"Prismatic Ingot",3,"Pliable Glass Fiber",2,"Onyx",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Wind Cluster",2,"Fire Cluster",2,"Dated Cotton Trousers",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,75,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35723,32,"Smithing","RecipeLevelTable#450","Smaragdine Blade",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35724,32,"Goldsmithing","RecipeLevelTable#450","Smaragdine Rapier",1,"Prismatic Ingot",3,"Alumina Whetstone",2,"Onyx",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Wind Cluster",2,"Fire Cluster",2,"Dated Cotton Trousers",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,75,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35725,32,"Smithing","RecipeLevelTable#450","Smaragdine Sawback",1,"Tungsten Steel Ingot",3,"Pliable Glass Fiber",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35726,32,"Smithing","RecipeLevelTable#450","Smaragdine Chakrams",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"Master Carpenter I",,0,0,False,"","",65535,650
35727,32,"Smithing","RecipeLevelTable#450","Paladin's Smaragdine Arms",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Fire Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Brown)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,73,0,False,"",,0,0,False,"","",65535,650
35728,32,"Armorcraft","RecipeLevelTable#450","Paladin's Smaragdine Arms",1,"Tungsten Steel Ingot",3,"Alumina Whetstone",2,"Dwarven Mythril Ingot",1,"Emerald Plating",1,"Kingcraft Demimateria",8,"",0,"Ice Cluster",2,"Earth Cluster",2,"Dated Canvas Shepherd's Slops (Blue)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,74,0,False,"",,0,0,False,"","",65535,650
35729,32,"Smithing","RecipeLevelTable#610","Blighted Earth Sword Stand",1,"Pearl of Fissures",1,"Ilmenite Ingot",3,"Bayberry Cloth",2,"Rutilated Quartz",1,"",0,"",0,"Fire Cluster",3,"Earth Cluster",3,"Dated Ash Pattens (Red)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,89,0,False,"",,0,0,False,"","",65535,650
35730,32,"Goldsmithing","RecipeLevelTable#640","Abyssal Wings Display",1,"Abyssal Diamond",1,"Softsilver Ingot",3,"Spodumene",2,"Dark Cherry Lumber",1,"",0,"",0,"Wind Cluster",3,"Fire Cluster",3,"Dated Ash Pattens (Green)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,91,0,False,"",,0,0,False,"","",65535,650
35731,32,"Alchemy","RecipeLevelTable#640","FINAL FANTASY IV: The Final Battle (Endwalker) Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Manganese Ink",1,"Faded Copy of FINAL FANTASY IV: The Final Battle (Endwalker)",1,"",0,"",0,"",0,"Water Cluster",3,"Lightning Cluster",3,"Dated Armored Jackboots (Ochre)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,94,0,False,"",,0,0,False,"","",65535,650
35732,32,"Alchemy","RecipeLevelTable#640","The Red Wings (Endwalker) Orchestrion Roll",1,"Blank Grade 3 Orchestrion Roll",1,"Enchanted Manganese Ink",1,"Faded Copy of FINAL FANTASY IV: The Final Battle (Endwalker)",1,"",0,"",0,"",0,"Water Cluster",3,"Lightning Cluster",3,"Dated Armored Jackboots (Ochre)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,94,0,False,"",,0,0,False,"","",65535,650
35733,32,"Armorcraft","RecipeLevelTable#640","Abyssal Barding",1,"Abyssal Diamond",1,"Ilmenite Ingot",2,"Spodumene",1,"Dynamis Crystal",2,"",0,"",0,"Ice Cluster",3,"Earth Cluster",3,"Dated Ash Pattens (Yellow)",0,"",50,"RecipeNotebookList#100",100,100,0,0,0,0,0,90,0,False,"",,0,0,False,"","",65535,650
35734,3,"Smithing","RecipeLevelTable#560","Reed Scythe",1,"Chondrite Ingot",2,"Annite Whetstone",1,"Integral Lumber",1,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Ochre)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",1,700
35735,3,"Smithing","RecipeLevelTable#656","Tortilla Press",1,"Ruthenium Ingot",1,"Lar Ingot",1,"Mountain Chromite Ingot",1,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Ochre)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",2,700
35736,3,"Smithing","RecipeLevelTable#665","Lightweight Lantern",1,"Cobalt Tungsten Ingot",2,"Lar Ingot",1,"Tallow Candle",1,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Ochre)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",3,700
35737,3,"Smithing","RecipeLevelTable#680","Ceremonial Censer",1,"White Gold Ingot",2,"Titanium Gold Nugget",1,"Cinnamon",1,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Ochre)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",4,700
35738,3,"Smithing","RecipeLevelTable#665","Fulcrum",1,"Fulcrum Components",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Ochre)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35739,3,"Smithing","RecipeLevelTable#690","Solar Reflector",1,"Solar Reflector Components",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Ochre)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35740,3,"Armorcraft","RecipeLevelTable#560","Reed Scythe",1,"Chondrite Ingot",2,"Annite Whetstone",1,"Integral Lumber",1,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Green)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",1,700
35741,3,"Armorcraft","RecipeLevelTable#656","Tortilla Press",1,"Ruthenium Ingot",1,"Lar Ingot",1,"Mountain Chromite Ingot",1,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Green)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",2,700
35742,3,"Armorcraft","RecipeLevelTable#665","Lightweight Lantern",1,"Cobalt Tungsten Ingot",2,"Lar Ingot",1,"Tallow Candle",1,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Green)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",3,700
35743,3,"Armorcraft","RecipeLevelTable#680","Ceremonial Censer",1,"White Gold Ingot",2,"Titanium Gold Nugget",1,"Cinnamon",1,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Green)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",4,700
35744,3,"Armorcraft","RecipeLevelTable#665","Fulcrum",1,"Fulcrum Components",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",7,"Dated Cavalry Sollerets (Green)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35745,3,"Armorcraft","RecipeLevelTable#690","Solar Reflector",1,"Solar Reflector Components",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",8,"Earth Crystal",8,"Dated Cavalry Sollerets (Green)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35746,3,"Goldsmithing","RecipeLevelTable#560","Reed Scythe",1,"Chondrite Ingot",2,"Annite Whetstone",1,"Integral Lumber",1,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",8,"Dated Iron Sabatons",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",1,700
35747,3,"Goldsmithing","RecipeLevelTable#656","Tortilla Press",1,"Ruthenium Ingot",1,"Lar Ingot",1,"Mountain Chromite Ingot",1,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",7,"Dated Iron Sabatons",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",2,700
35748,3,"Goldsmithing","RecipeLevelTable#665","Lightweight Lantern",1,"Cobalt Tungsten Ingot",2,"Lar Ingot",1,"Tallow Candle",1,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",7,"Dated Iron Sabatons",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",3,700
35749,3,"Goldsmithing","RecipeLevelTable#680","Ceremonial Censer",1,"White Gold Ingot",2,"Titanium Gold Nugget",1,"Cinnamon",1,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",8,"Dated Iron Sabatons",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",4,700
35750,3,"Goldsmithing","RecipeLevelTable#665","Fulcrum",1,"Fulcrum Components",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",7,"Dated Iron Sabatons",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35751,3,"Goldsmithing","RecipeLevelTable#690","Solar Reflector",1,"Solar Reflector Components",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",8,"Fire Crystal",8,"Dated Iron Sabatons",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35752,3,"Woodworking","RecipeLevelTable#560","Handcrafted Cover Components",1,"Ophiotauros Leather",1,"AR-Caean Velvet",1,"Integral Lumber",1,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",8,"Dated Linen Gaiters (Blue)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",5,700
35753,3,"Woodworking","RecipeLevelTable#656","Pelupelu Cover Components",1,"Hammerhead Crocodile Leather",1,"Snow Cotton Cloth",1,"Ceiba Lumber",1,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",7,"Dated Linen Gaiters (Blue)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",6,700
35754,3,"Woodworking","RecipeLevelTable#665","Moblin Cover Components",1,"Br'aax Leather",1,"Mountain Linen",1,"Ginseng Lumber",1,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",7,"Dated Linen Gaiters (Blue)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",7,700
35755,3,"Woodworking","RecipeLevelTable#680","Mamool Ja Cover Components",1,"Gomphotherium Leather",1,"Sarcenet Cloth",1,"Dark Mahogany Lumber",1,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",8,"Dated Linen Gaiters (Blue)",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",8,700
35756,3,"Woodworking","RecipeLevelTable#665","Yok Huy Cover",1,"Yok Huy Supplies",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",7,"Dated Linen Gaiters (Blue)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35757,3,"Woodworking","RecipeLevelTable#690","Tonawawtan Cover Components",1,"Xak Tural Miscellany",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",8,"Ice Crystal",8,"Dated Linen Gaiters (Blue)",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35758,3,"Leatherworking","RecipeLevelTable#560","Handcrafted Cover Components",1,"Ophiotauros Leather",1,"AR-Caean Velvet",1,"Integral Lumber",1,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",8,"Weathered Satchel Belt",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",5,700
35759,3,"Leatherworking","RecipeLevelTable#656","Pelupelu Cover Components",1,"Hammerhead Crocodile Leather",1,"Snow Cotton Cloth",1,"Ceiba Lumber",1,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",7,"Weathered Satchel Belt",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",6,700
35760,3,"Leatherworking","RecipeLevelTable#665","Moblin Cover Components",1,"Br'aax Leather",1,"Mountain Linen",1,"Ginseng Lumber",1,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",7,"Weathered Satchel Belt",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",7,700
35761,3,"Leatherworking","RecipeLevelTable#680","Mamool Ja Cover Components",1,"Gomphotherium Leather",1,"Sarcenet Cloth",1,"Dark Mahogany Lumber",1,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",8,"Weathered Satchel Belt",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",8,700
35762,3,"Leatherworking","RecipeLevelTable#665","Yok Huy Cover",1,"Yok Huy Supplies",1,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",7,"Weathered Satchel Belt",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35763,3,"Leatherworking","RecipeLevelTable#690","Tonawawtan Cover Components",1,"Xak Tural Miscellany",1,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",8,"Wind Crystal",8,"Weathered Satchel Belt",0,"",0,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","",65535,700
35764,3,"Clothcraft","RecipeLevelTable#560","Handcrafted Cover Components",1,"Ophiotauros Leather",1,"AR-Caean Velvet",1,"Integral Lumber",1,"",0,"",0,"",0,"Lightning Crystal",8,"Wind Crystal",8,"Weathered Survival Belt",0,"",50,"RecipeNotebookList#75",60,100,0,0,0,0,0,0,0,False,"Master Carpenter I",,0,0,False,"","Lightning Shard",5,700
